ILMN_1725881	0	0	-0.5	0.5
ILMN_1910180	8.06105109389863	289.329879773065	7.56105109389863	8.56105109389863
ILMN_1804174	0	0	-0.5	0.5
ILMN_1810835	9.50730010121458	217.828335927574	9.00730010121458	10.0073001012146
ILMN_1758197	7.22301519574819	140.304144848576	6.72301519574819	7.72301519574819
ILMN_1668162	7.12389093588799	119.223245952341	6.62389093588799	7.62389093588799
ILMN_1715600	6.80558623671855	156.432401948038	6.30558623671855	7.30558623671855
ILMN_1912287	7.488662464986	89.1579662525801	6.988662464986	7.988662464986
ILMN_1889125	7.03692251461989	99.8163496392769	6.53692251461989	7.53692251461989
ILMN_1682799	9.29011538720312	158.815339942209	8.79011538720312	9.79011538720312
ILMN_1909767	7.07650309460654	117.926954842354	6.57650309460654	7.57650309460654
ILMN_1840770	7.18388637910761	124.424550444719	6.68388637910761	7.68388637910761
ILMN_1906209	8.99345238095238	270.124465630638	8.49345238095238	9.49345238095238
ILMN_1665311	7.40384452331657	126.032896551253	6.90384452331657	7.90384452331657
ILMN_1657235	8.40694251038007	216.186139412683	7.90694251038007	8.90694251038007
ILMN_1655444	0	0	-0.5	0.5
ILMN_1711453	8.23722916666667	199.673136302762	7.73722916666667	8.73722916666667
ILMN_1816369	6.85631443777462	155.5511981032	6.35631443777462	7.35631443777462
ILMN_1656744	8.08275590551181	84.5685583201045	7.58275590551181	8.58275590551181
ILMN_1761911	8.99764151532173	117.8404147068	8.49764151532173	9.49764151532173
ILMN_1751493	7.54886541789677	210.876943248216	7.04886541789677	8.04886541789677
ILMN_1720944	7.04593455564043	108.681973149777	6.54593455564043	7.54593455564043
ILMN_1818577	8.01159866220736	112.623006230296	7.51159866220736	8.51159866220736
ILMN_1764927	8.04368161338769	146.655624209421	7.54368161338769	8.54368161338769
ILMN_1891652	8.69301960784313	101.555453252309	8.19301960784313	9.19301960784313
ILMN_1867080	7.01378389288838	116.942937301919	6.51378389288838	7.51378389288838
ILMN_1776347	10.4164312865497	128.650384558871	9.91643128654971	10.9164312865497
ILMN_1660661	0	0	-0.5	0.5
ILMN_1817791	7.40493801526717	68.4329795357379	6.90493801526717	7.90493801526717
ILMN_1769158	10.4819758090879	127.694835843837	9.98197580908794	10.9819758090879
ILMN_1731506	7.38252499999999	77.1624363841795	6.88252499999999	7.88252499999999
ILMN_1849912	7.0758203125	154.249442885368	6.5758203125	7.5758203125
ILMN_1685237	9.52464719526338	135.351341456449	9.02464719526338	10.0246471952634
ILMN_1773202	7.17541968599035	141.128487412966	6.67541968599035	7.67541968599035
ILMN_1881453	6.87521149972533	126.729098094884	6.37521149972533	7.37521149972533
ILMN_1868399	6.85268809305173	152.533414810449	6.35268809305173	7.35268809305173
ILMN_1849784	7.64218830216355	150.467182795074	7.14218830216355	8.14218830216355
ILMN_1797082	8.99549019607843	104.381816894859	8.49549019607843	9.49549019607843
ILMN_1865992	7.82482032736963	122.059438126911	7.32482032736963	8.32482032736963
ILMN_1684031	7.82237567987568	135.690563409082	7.32237567987568	8.32237567987568
ILMN_1846574	7.0530207512477	125.988770927056	6.5530207512477	7.5530207512477
ILMN_1901891	6.84585544092361	149.600053514712	6.34585544092361	7.34585544092361
ILMN_1693210	9.32271328244275	121.742493806226	8.82271328244275	9.82271328244275
ILMN_1825013	7.28694805194805	92.4923650300491	6.78694805194805	7.78694805194805
ILMN_1833369	7.87740940525588	166.529670522895	7.37740940525588	8.37740940525588
ILMN_1671073	0	0	-0.5	0.5
ILMN_1693245	7.27462803643724	141.84539334438	6.77462803643724	7.77462803643724
ILMN_1775074	10.8420917001339	93.185158028036	10.3420917001339	11.3420917001339
ILMN_1779257	8.59214785214785	182.492636355778	8.09214785214785	9.09214785214785
ILMN_1684523	7.02419146825397	133.12390613702	6.52419146825397	7.52419146825397
ILMN_1901057	7.26323281424762	115.942789288672	6.76323281424762	7.76323281424762
ILMN_1822159	7.34404040404041	74.996496160677	6.84404040404041	7.84404040404041
